Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
95660,38.678545,-121.379969,Sacramento,Sacramento,Sacramento,CA,235000,,206200,232800,247400,286400
95661,38.741074,-121.247693,Roseville,Placer,Sacramento,CA,444800,,292300,395400,510200,702900
95662,38.689174,-121.218435,Orangevale,Sacramento,Sacramento,CA,353200,,296300,335600,404900,568400
95663,38.855811,-121.182313,Penryn,Placer,Sacramento,CA,591100,,457000,580100,745600,
95665,38.40065,-120.648462,Pine Grove,Amador,,CA,294700,,,343500,,
95666,38.523861,-120.376629,Pioneer,Amador,,CA,239700,,217700,273000,333200,
95667,38.734925,-120.789952,Placerville,El Dorado,Sacramento,CA,349100,239800,278600,366200,424500,
95670,38.604268,-121.280327,Rancho Cordova,Sacramento,Sacramento,CA,303700,,240700,287100,376200,438900
95672,38.722374,-120.978633,Rescue,El Dorado,Sacramento,CA,453100,,,414600,541500,
95673,38.689241,-121.459014,Rio Linda,Sacramento,Sacramento,CA,275300,,262500,271300,307400,
95677,38.791075,-121.234854,Rocklin,Placer,Sacramento,CA,416300,,269900,379300,482400,645200
95678,38.76407,-121.287523,Roseville,Placer,Sacramento,CA,362100,,265200,359500,442900,517500
95682,38.612129,-120.964522,Shingle Springs,El Dorado,Sacramento,CA,432600,,261300,417200,496500,537500
95683,38.511992,-121.096261,Sloughhouse,Sacramento,Sacramento,CA,521200,,408000,490300,584100,
95685,38.434483,-120.761659,Sutter Creek,Amador,,CA,347600,,287900,,,
95687,38.333133,-121.920151,Vacaville,Solano,Vallejo,CA,389300,,307900,374900,423400,529900
95688,38.408571,-122.022775,Vacaville,Solano,Vallejo,CA,464300,,,416600,489700,552600
95689,38.478832,-120.611993,Volcano,Amador,,CA,290800,,264600,318000,,
95690,38.199576,-121.618273,Walnut Grove,Sacramento,Sacramento,CA,368500,,314100,386400,,
95691,38.627951,-121.593287,West Sacramento,Yolo,Sacramento,CA,366000,,282400,337200,436800,488100
95692,39.046931,-121.403091,Wheatland,Yuba,Yuba City,CA,283600,,,279700,302600,
95693,38.399281,-121.210116,Wilton,Sacramento,Sacramento,CA,619400,,504300,599200,720900,774800
95694,38.568866,-122.079781,Winters,Yolo,Sacramento,CA,373300,,,365500,437600,
95695,38.687045,-121.857077,Woodland,Yolo,Sacramento,CA,342600,,286300,332200,403400,550900
95703,38.985882,-120.978665,Applegate,Placer,Sacramento,CA,397800,,333800,402900,,
95709,38.750132,-120.675412,Camino,El Dorado,Sacramento,CA,336800,,267300,355200,504600,
95713,39.111833,-120.877969,Colfax,Placer,Sacramento,CA,371400,273100,304100,393600,515700,
95722,39.009801,-121.034707,Meadow Vista,Placer,Sacramento,CA,478800,,409200,465200,,
95726,38.800349,-120.503871,Pollock Pines,El Dorado,Sacramento,CA,285900,207700,247100,300100,357000,
95728,39.319332,-120.399379,Truckee,Nevada,Truckee,CA,488000,,412900,496500,534400,
95742,38.577783,-121.201788,Rancho Cordova,Sacramento,Sacramento,CA,433500,,,394100,438100,481700
95746,38.747526,-121.180092,Granite Bay,Placer,Sacramento,CA,733400,,509600,608900,745100,1016500
95747,38.78207,-121.373155,Roseville,Placer,Sacramento,CA,451600,,382600,418100,477700,566900
95757,38.344888,-121.431231,Elk Grove,Sacramento,Sacramento,CA,443400,,354800,390200,445300,514300
95758,38.427813,-121.444696,Elk Grove,Sacramento,Sacramento,CA,365300,,280200,335300,394200,469100
95762,38.685087,-121.063769,El Dorado Hills,El Dorado,Sacramento,CA,597200,,447200,534500,611700,739600
95765,38.815548,-121.280172,Rocklin,Placer,Sacramento,CA,463900,,388700,418600,485100,568700
95776,38.698614,-121.699262,Woodland,Yolo,Sacramento,CA,367700,,311600,346800,426500,474400
95814,38.580568,-121.49559,Sacramento,Sacramento,Sacramento,CA,325700,,,370300,,
95815,38.605407,-121.447593,Sacramento,Sacramento,Sacramento,CA,204900,,178900,212300,229300,
95816,38.571577,-121.466465,Sacramento,Sacramento,Sacramento,CA,500500,,456400,561400,728000,787600
95817,38.550547,-121.456373,Sacramento,Sacramento,Sacramento,CA,328000,,324200,335400,338100,
95818,38.554487,-121.497058,Sacramento,Sacramento,Sacramento,CA,535100,,449800,577500,767800,822000
95819,38.569828,-121.440067,Sacramento,Sacramento,Sacramento,CA,528300,,473200,543800,723500,874500
95820,38.534879,-121.444372,Sacramento,Sacramento,Sacramento,CA,246800,,,248000,267000,
95821,38.625693,-121.384916,Arden-Arcade,Sacramento,Sacramento,CA,322100,,271000,322000,385100,453900
95822,38.512787,-121.493618,Sacramento,Sacramento,Sacramento,CA,262800,,,256400,295100,384100
95823,38.474099,-121.443454,Sacramento,Sacramento,Sacramento,CA,259300,,182800,253800,280200,319100
95824,38.517585,-121.440739,Sacramento,Sacramento,Sacramento,CA,217900,,,218700,258400,346500
95825,38.591897,-121.408467,Arden-Arcade,Sacramento,Sacramento,CA,256900,,228800,,,
95826,38.543754,-121.377692,Rosemont,Sacramento,Sacramento,CA,302600,,131700,294500,325000,343600
95827,38.556129,-121.324257,La Riviera,Sacramento,Sacramento,CA,302900,,244300,291100,317500,354200
95828,38.488809,-121.395843,Florin,Sacramento,Sacramento,CA,281900,,214000,269700,301700,394000
95829,38.489544,-121.323454,Vineyard,Sacramento,Sacramento,CA,371900,,296600,329900,388600,493300
95831,38.493966,-121.529188,Sacramento,Sacramento,Sacramento,CA,426000,,315100,399100,461200,622800
95832,38.44705,-121.496114,Sacramento,Sacramento,Sacramento,CA,241900,,,235600,283300,421200
95833,38.619049,-121.517552,Sacramento,Sacramento,Sacramento,CA,283700,,234900,282300,322100,355300
95834,38.635653,-121.518416,Sacramento,Sacramento,Sacramento,CA,344300,,228500,310100,398400,493300
95835,38.670649,-121.525983,Sacramento,Sacramento,Sacramento,CA,383000,,309700,350100,417400,457700
95838,38.645723,-121.445254,Sacramento,Sacramento,Sacramento,CA,225100,,186700,230200,278000,320400
95841,38.66037,-121.347394,Sacramento,Sacramento,Sacramento,CA,276700,,,281100,321900,
95842,38.686809,-121.349146,Sacramento,Sacramento,Sacramento,CA,263500,,,263900,283300,
95843,38.715463,-121.363422,Sacramento,Sacramento,Sacramento,CA,330200,,212900,316100,360900,435600
95864,38.584047,-121.375846,Arden-Arcade,Sacramento,Sacramento,CA,558200,,294800,409900,796600,1080000
95901,39.223939,-121.49405,Marysville,Yuba,Yuba City,CA,218600,126000,161400,214400,272700,286600
95916,39.665539,-121.351955,Berry Creek,Butte,Chico,CA,204100,,184800,233700,,
95917,39.409686,-121.756653,Biggs,Butte,Chico,CA,197300,,176900,196800,,
95926,39.745628,-121.843834,Chico,Butte,Chico,CA,305500,203400,245500,306200,375700,444800
95928,39.68571,-121.844084,Chico,Butte,Chico,CA,315800,195700,238600,323200,424100,499500
95932,39.266469,-121.978604,Colusa,Colusa,,CA,203200,,,,,
95938,39.604713,-121.795288,Durham,Butte,Chico,CA,401600,,272100,379000,578200,
95942,40.01945,-121.566635,Forest Ranch,Butte,Chico,CA,287500,,247300,316700,,
95945,39.196387,-120.972289,Grass Valley,Nevada,Truckee,CA,341400,283400,305500,375300,467400,
95946,39.215586,-121.20324,Penn Valley,Nevada,Truckee,CA,368500,,327500,361800,498900,
95947,40.174567,-120.819768,Greenville,Plumas,,CA,203000,,149200,,,
95948,39.339264,-121.770785,Gridley,Butte,Chico,CA,210700,,156500,213600,280000,390200
95949,39.09923,-121.138848,Grass Valley,Nevada,Truckee,CA,397300,303300,330700,399600,540900,
95953,39.259022,-121.776826,Live Oak,Sutter,Yuba City,CA,223300,,,201600,,
95954,39.884654,-121.586789,Magalia,Butte,Chico,CA,208000,,182400,216800,332200,
95959,39.347811,-120.918728,Nevada City,Nevada,Truckee,CA,418300,318900,362100,440100,579500,653400
95961,39.040305,-121.560484,Olivehurst,Yuba,Yuba City,CA,229800,120000,136800,204000,314700,361900
95965,39.593945,-121.581363,Oroville,Butte,Chico,CA,193100,128600,154800,193900,245700,279800
95966,39.47536,-121.41411,Oroville,Butte,Chico,CA,207600,125200,160400,218800,278200,346400
95969,39.716846,-121.64618,Paradise,Butte,Chico,CA,244700,147400,202100,276700,367400,420800
95971,39.940063,-120.891328,Quincy,Plumas,,CA,202500,,166300,210200,247200,
95973,39.891624,-121.841982,Chico,Butte,Chico,CA,323900,,258700,305700,440200,610000
95975,39.224354,-121.151625,Rough and Ready,Nevada,Truckee,CA,396400,,346600,413900,,
95977,39.176595,-121.291692,Smartsville,Nevada,Truckee,CA,331800,,321200,342800,,
95987,39.105127,-122.283003,Williams,Colusa,,CA,220200,,,,,
96001,40.601778,-122.454973,Redding,Shasta,Redding,CA,250200,129700,172800,254500,333300,422600
96002,40.527834,-122.318749,Redding,Shasta,Redding,CA,241200,,178100,228300,319500,445600
96003,40.751937,-122.230678,Redding,Shasta,Redding,CA,265600,,186800,261400,336700,422900
96007,40.458029,-122.27783,Anderson,Shasta,Redding,CA,205500,,147400,209900,244000,
96013,40.973657,-121.692399,Burney,Shasta,Redding,CA,134500,,109200,143300,,
96019,40.676564,-122.380909,Shasta Lake,Shasta,Redding,CA,181100,112700,136300,189600,265200,
96021,39.923446,-122.270806,Corning,Tehama,Red Bluff,CA,163900,,134200,175800,225500,
96022,40.336387,-122.448511,Cottonwood,Tehama,Red Bluff,CA,222400,,176600,222900,310300,
96025,41.209942,-122.307935,Dunsmuir,Siskiyou,,CA,140200,,129000,159500,,
96027,41.399483,-123.068855,Etna,Siskiyou,,CA,195700,,,195900,,
96055,40.103236,-122.074735,Los Molinos,Tehama,Red Bluff,CA,179700,,,200400,,
96064,41.754853,-122.365534,Montague,Siskiyou,,CA,160200,,,170400,,
96067,41.314337,-122.380798,Mount Shasta,Siskiyou,,CA,281400,,,291000,349700,
96073,40.603066,-122.186657,Palo Cedro,Shasta,Redding,CA,346200,,,324000,408500,
96080,40.18189,-122.377104,Red Bluff,Tehama,Red Bluff,CA,187800,,135100,193200,226200,
96088,40.51087,-121.876112,Shingletown,Shasta,Redding,CA,230200,,197400,249500,,
96094,41.456579,-122.469367,Weed,Siskiyou,,CA,196300,,,212200,,
96097,41.756147,-122.659466,Yreka,Siskiyou,,CA,157200,,,159800,231700,
96114,40.296745,-120.499838,Janesville,Lassen,Susanville,CA,237100,,196700,248000,,
96122,39.825228,-120.477053,Portola,Plumas,,CA,156400,,129900,,,
96130,40.551757,-120.675673,Susanville,Lassen,Susanville,CA,162500,,118400,173200,239500,
96140,39.232027,-120.096413,Carnelian Bay,Placer,Sacramento,CA,620800,,476500,621400,731700,
96141,39.067274,-120.177798,Homewood,Placer,Sacramento,CA,643800,,503600,617400,738200,
96142,38.997166,-120.129625,Tahoma,El Dorado,Sacramento,CA,479600,,340700,495500,655900,
96143,39.254453,-120.022185,Kings Beach,Placer,Sacramento,CA,435900,288100,370900,,669800,
96146,39.198047,-120.237787,Tahoe City,Placer,Sacramento,CA,473800,,401300,,1068600,1208900
96148,39.24905,-120.060428,Tahoe Vista,Placer,Sacramento,CA,634300,,451100,647600,859900,
96150,38.869825,-120.008594,South Lake Tahoe,El Dorado,Sacramento,CA,407300,255500,324200,415300,575700,786000
96161,39.313089,-120.207783,Truckee,Nevada,Truckee,CA,577600,335700,410600,583100,922900,1388100
96701,21.406053,-157.884952,Aiea,Honolulu,Urban Honolulu,HI,681600,313700,400200,735700,853400,895700
96704,19.337269,-155.837622,Captain Cook,Hawaii,Hilo,HI,404800,,328500,429800,,
96705,21.899532,-159.568546,Hanapepe,Kauai,Kapaa,HI,442700,,,430100,,
96706,21.344763,-158.022279,Ewa Beach,Honolulu,Urban Honolulu,HI,596000,244300,333500,572300,670500,715300
96707,21.363106,-158.082206,Kapolei,Honolulu,Urban Honolulu,HI,624000,,370400,618300,700600,776100
96708,20.852389,-156.223562,Haiku,Maui,Kahului,HI,830800,700400,741200,762500,906100,1096900
96712,21.621367,-158.048011,Haleiwa,Honolulu,Urban Honolulu,HI,1088400,,996400,1034500,1157100,1459500
96716,22.049275,-159.592419,Hanapepe,Kauai,Kapaa,HI,443100,,406700,426100,,
96717,21.557794,-157.90534,Hauula,Honolulu,Urban Honolulu,HI,610100,,580200,599800,743200,872000
96720,19.65981,-155.232473,Hilo,Hawaii,Hilo,HI,305500,,235600,302200,352000,415100
96725,19.626488,-155.910336,Holualoa,Hawaii,Hilo,HI,643200,,245600,733200,,
96727,20.109943,-155.636271,Honokaa,Hawaii,Hilo,HI,343600,,314800,333200,,542600
96730,21.543144,-157.850479,Kaaawa,Honolulu,Urban Honolulu,HI,770000,,,770200,,
96731,21.677463,-157.96812,Kahuku,Honolulu,Urban Honolulu,HI,523100,459300,,556000,,
96732,20.883783,-156.462641,Kahului,Maui,Kahului,HI,601000,,,565900,620800,634900
96734,21.395084,-157.758188,Kailua,Honolulu,Urban Honolulu,HI,998900,511700,614100,929200,1082000,1243200
96738,19.871941,-155.802163,Waikoloa,Hawaii,Hilo,HI,449300,,376100,502200,536100,
96740,19.75682,-155.919968,Kailua Kona,Hawaii,Hilo,HI,492100,251200,382100,537500,630300,807300
96741,21.956769,-159.513981,Kalaheo,Kauai,Kapaa,HI,654800,,594600,602900,,
96743,19.862159,-155.69887,Waimea,Hawaii,Hilo,HI,599400,786700,617600,546100,,
96744,21.451733,-157.824227,Kaneohe,Honolulu,Urban Honolulu,HI,806000,403100,558100,777900,885100,1038600
96748,21.131173,-156.835237,Kaunakakai,Maui,Kahului,HI,332300,,317100,,,
96749,19.621282,-154.989735,Keaau,Hawaii,Hilo,HI,272400,181100,232900,271100,317900,382000
96753,20.711955,-156.438498,Kihei,Maui,Kahului,HI,609700,401400,515500,674400,777100,866800
96756,21.907071,-159.451665,Koloa,Kauai,Kapaa,HI,637500,,657800,652200,,
96760,19.554764,-155.056113,Keaau,Hawaii,Hilo,HI,255800,,193500,265300,322300,
96761,20.897296,-156.61354,Lahaina,Maui,Kahului,HI,669100,517800,825400,746200,1011600,970000
96762,21.618531,-157.9439,Laie,Honolulu,Urban Honolulu,HI,895500,,,783300,860900,1049600
96763,20.836482,-156.927377,Lanai City,Maui,Kahului,HI,443700,,389800,450700,,
96766,21.991913,-159.398906,Lihue,Kauai,Kapaa,HI,466100,,,488600,560500,
96768,20.832264,-156.297856,Makawao,Maui,Kahului,HI,642900,,566200,606400,696200,778400
96771,19.524215,-155.12304,Mountain View,Hawaii,Hilo,HI,202400,138000,174200,226800,297500,
96772,19.154515,-155.623214,Naalehu,Hawaii,Hilo,HI,234200,,232800,259400,,
96778,19.43894,-155.028176,Pahoa,Hawaii,Hilo,HI,174000,160700,168100,174600,,
96779,20.90926,-156.384632,Paia,Maui,Kahului,HI,691100,,,610400,,1234000
96782,21.417374,-157.936867,Pearl City,Honolulu,Urban Honolulu,HI,686900,256100,346800,677000,731600,791400
96785,19.453729,-155.407546,Volcano,Hawaii,Hilo,HI,211600,157800,197700,246000,,
96786,21.564057,-157.979306,Wahiawa,Honolulu,Urban Honolulu,HI,597000,178000,,573200,600900,702800
96789,21.483875,-157.934284,Mililani,Honolulu,Urban Honolulu,HI,678700,290100,377400,695000,772000,818100
96790,20.685422,-156.305383,Kaunakakai,Maui,Kahului,HI,873600,,777000,804200,909000,1141000
96791,21.56364,-158.185151,Waialua,Honolulu,Urban Honolulu,HI,644200,307400,,636800,675100,
96792,21.468626,-158.166919,Waianae,Honolulu,Urban Honolulu,HI,403300,,,403700,440200,574500
96793,20.895445,-156.530122,Wailuku,Maui,Kahului,HI,566600,247100,350700,557800,623600,657900
96795,21.335013,-157.710924,Waimanalo,Honolulu,Urban Honolulu,HI,771500,,,709200,786700,1063500
96797,21.430996,-157.972895,Waipahu,Honolulu,Urban Honolulu,HI,638300,,361000,642900,694600,769600
96813,21.316548,-157.845053,Honolulu,Honolulu,Urban Honolulu,HI,610400,365700,605400,797200,821600,1012200
96814,21.293143,-157.848767,Honolulu,Honolulu,Urban Honolulu,HI,436200,384800,696600,901500,,1249500
96815,21.273462,-157.822444,Honolulu,Honolulu,Urban Honolulu,HI,463200,429400,596400,941000,1023700,1257200
96816,21.290676,-157.788352,Honolulu,Honolulu,Urban Honolulu,HI,1007800,364000,567300,939800,1055200,1276800
96817,21.355506,-157.821647,Honolulu,Honolulu,Urban Honolulu,HI,718200,366300,397700,796300,885700,1013200
96818,21.343331,-157.941721,Honolulu,Honolulu,Urban Honolulu,HI,474200,299400,397100,645100,888100,907000
96819,21.347117,-157.877317,Honolulu,Honolulu,Urban Honolulu,HI,822500,,272800,740600,814400,888100
96821,21.311063,-157.750269,Honolulu,Honolulu,Urban Honolulu,HI,1325100,,1012500,1128800,1354100,1581800
96822,21.320208,-157.810759,Honolulu,Honolulu,Urban Honolulu,HI,565000,331000,433500,1064100,1173900,1368300
96825,21.294518,-157.688748,Honolulu,Honolulu,Urban Honolulu,HI,913800,470000,629700,899100,1046600,1248200
96826,21.291518,-157.826869,Honolulu,Honolulu,Urban Honolulu,HI,429500,368500,488300,695700,884100,1206200
97002,45.240483,-122.793841,Aurora,Marion,Salem,OR,366400,,267400,356600,531900,
97004,45.254962,-122.449377,Beavercreek,Clackamas,Portland,OR,458000,,453200,460200,511500,
97005,45.490959,-122.803586,Beaverton,Washington,Portland,OR,334900,,262800,347500,430900,465000
97006,45.517009,-122.859817,Beaverton,Washington,Portland,OR,370100,197000,255700,377200,464800,539700
97007,45.454271,-122.879619,Beaverton,Washington,Portland,OR,410500,,256600,378200,483900,564700
97008,45.46019,-122.804198,Beaverton,Washington,Portland,OR,388400,,225700,383800,434600,475500
97009,45.422994,-122.33277,Boring,Clackamas,Portland,OR,420800,,385900,430200,513300,521400
97011,45.387126,-122.026423,Brightwood,Clackamas,Portland,OR,267200,,228500,304900,,
97013,45.220824,-122.66828,Canby,Clackamas,Portland,OR,360300,,322300,353200,440900,481500
97015,45.413524,-122.536758,Clackamas,Clackamas,Portland,OR,377100,,295100,376200,431500,464000
97016,46.060308,-123.266951,Clatskanie,Columbia,Portland,OR,214900,,184400,221600,246500,
97017,45.176519,-122.38969,Colton,Clackamas,Portland,OR,400400,,382000,420300,462800,
97018,45.899259,-122.812218,Columbia City,Columbia,Portland,OR,284200,,,283700,309800,
97022,45.346725,-122.319961,Eagle Creek,Clackamas,Portland,OR,385600,,337400,424500,470400,
97023,45.278476,-122.323188,Estacada,Clackamas,Portland,OR,355400,,303000,377200,461300,
97024,45.546622,-122.442346,Fairview,Multnomah,Portland,OR,315800,,274000,315800,386000,
97026,45.106152,-122.959936,Gervais,Marion,Salem,OR,218900,,,211600,228400,
97027,45.38565,-122.592827,Gladstone,Clackamas,Portland,OR,338300,,271800,332800,370400,408300
97028,45.288449,-121.807282,Rhododendron,Clackamas,Portland,OR,326500,,325400,393100,,
97030,45.509203,-122.433468,Gresham,Multnomah,Portland,OR,289700,,203200,290600,320600,341300
97031,45.626691,-121.550386,Hood River,Hood River,Hood River,OR,425400,380800,369900,421500,505500,607600
97032,45.17663,-122.783877,Hubbard,Marion,Salem,OR,285800,,234400,279500,316400,
97034,45.409354,-122.683468,Lake Oswego,Clackamas,Portland,OR,696800,273100,530400,643100,888300,1055900
97035,45.413498,-122.725171,Lake Oswego,Clackamas,Portland,OR,525900,,262000,505300,661200,672600
97038,45.095438,-122.558954,Molalla,Clackamas,Portland,OR,301000,277200,283400,294300,339900,462900
97040,45.617111,-121.388115,Mosier,Wasco,The Dalles,OR,347900,,,393500,,
97041,45.436254,-121.624789,Mount Hood Parkdale,Hood River,Hood River,OR,430100,,,451800,,
97042,45.207722,-122.537224,Mulino,Clackamas,Portland,OR,422600,,391400,453200,511100,
97045,45.320277,-122.536467,Oregon City,Clackamas,Portland,OR,374700,278100,312800,367800,426200,464800
97048,46.044795,-122.982023,Rainier,Columbia,Portland,OR,223700,,178700,234800,255300,
97049,45.345254,-121.86274,Rhododendron,Clackamas,Portland,OR,266200,175300,239100,283100,,
97051,45.875701,-122.949006,Saint Helens,Columbia,Portland,OR,249500,,185700,252400,282600,307000
97055,45.388717,-122.155068,Sandy,Clackamas,Portland,OR,322900,274900,308100,308700,373200,468500
97056,45.772037,-122.96941,Scappoose,Columbia,Portland,OR,305000,,242900,293200,337500,367100
97060,45.531327,-122.36909,Troutdale,Multnomah,Portland,OR,307800,,247500,302100,332000,342700
97062,45.369302,-122.762307,Tualatin,Washington,Portland,OR,436700,,219500,394900,508700,601700
97064,45.859087,-123.235518,Vernonia,Columbia,Portland,OR,181900,,156700,202400,,
